"Date","ProductID","ProductName","Category","QuantitySold","PricePerUnit","TotalSales"
"2023-12-08","P163","Product_12","Home & Kitchen","7","229.55","1606.85"
"2023-02-01","P149","Product_17","Electronics","17","247.95","4215.15"
"2023-08-19","P149","Product_20","Electronics","18","86.53","1557.54"
"2023-09-22","P132","Product_12","Home & Kitchen","6","403.69","2422.14"
"2022-05-10","P134","Product_9","Clothing","16","152.39","2438.24"
"2023-07-05","P148","Product_4","Clothing","8","262.98","2103.84"
"2022-06-29","P125","Product_3","Electronics","5","143.8","719"
"2022-11-01","P172","Product_8","Home & Kitchen","12","431.05","5172.6"
"2021-05-27","P101","Product_10","Beauty","2","417.53","835.06"
"2021-07-06","P163","Product_9","Beauty","3","475.8","1427.4"
"2023-12-03","P117","Product_19","Clothing","5","188.49","942.45"
"2021-01-25","P184","Product_17","Sports","11","444.61","4890.71"
"2021-08-27","P150","Product_2","Sports","12","430.84","5170.08"
"2023-04-08","P134","Product_13","Beauty","18","291.16","5240.88"
"2023-05-29","P183","Product_17","Home & Kitchen","9","82.31","740.79"
"2022-07-25","P138","Product_5","Sports","1","355.03","355.03"
"2022-01-11","P167","Product_4","Home & Kitchen","4","472.95","1891.8"
"2021-02-07","P135","Product_10","Beauty","3","411.46","1234.38"
"2021-05-03","P191","Product_2","Home & Kitchen","3","47.5","142.5"
"2023-05-20","P178","Product_4","Clothing","14","21.04","294.56"
"2021-06-10","P117","Product_8","Sports","18","235.71","4242.78"
"2023-10-20","P149","Product_19","Home & Kitchen","13","457.37","5945.81"
"2022-04-23","P165","Product_5","Sports","8","363.96","2911.68"
"2022-10-24","P194","Product_2","Electronics","10","499.7","4997"
"2022-08-20","P108","Product_15","Home & Kitchen","7","317.38","2221.66"
"2022-03-28","P175","Product_3","Beauty","15","442.29","6634.35"
"2022-05-16","P107","Product_11","Sports","14","407.89","5710.46"
"2023-01-12","P186","Product_4","Home & Kitchen","1","273.92","273.92"
"2021-04-03","P147","Product_12","Sports","5","54.32","271.6"
"2022-01-02","P160","Product_11","Electronics","1","74.11","74.11"
"2022-03-01","P137","Product_2","Home & Kitchen","5","409.59","2047.95"
"2023-12-23","P128","Product_14","Electronics","19","190.99","3628.81"
"2022-05-28","P113","Product_3","Sports","19","305.29","5800.51"
"2022-10-05","P157","Product_9","Electronics","4","152.94","611.76"
"2022-05-23","P169","Product_18","Clothing","16","446.85","7149.6"
"2021-03-29","P121","Product_13","Electronics","3","458.84","1376.52"
"2021-05-08","P187","Product_9","Clothing","2","478.3","956.6"
"2021-05-01","P177","Product_14","Beauty","11","465.03","5115.33"
"2021-03-02","P168","Product_4","Clothing","9","286.37","2577.33"
"2022-05-02","P118","Product_17","Electronics","10","304.92","3049.2"
"2023-06-05","P120","Product_18","Beauty","16","481.5","7704"
"2021-07-29","P144","Product_12","Beauty","14","192.59","2696.26"
"2021-03-23","P193","Product_12","Home & Kitchen","16","319.11","5105.76"
"2022-04-15","P143","Product_11","Beauty","15","225.46","3381.9"
"2023-07-08","P103","Product_12","Electronics","7","178.91","1252.37"
"2022-02-15","P163","Product_13","Clothing","6","465.43","2792.58"
"2023-07-23","P161","Product_18","Beauty","4","289.13","1156.52"
"2021-12-13","P124","Product_7","Electronics","12","237.9","2854.8"
"2023-10-15","P199","Product_5","Sports","7","36.52","255.64"
"2023-03-13","P109","Product_14","Clothing","4","86.19","344.76"
"2022-05-16","P181","Product_15","Home & Kitchen","11","274.96","3024.56"
"2023-05-09","P122","Product_16","Beauty","14","497.36","6963.04"
"2021-11-30","P174","Product_15","Sports","18","235.12","4232.16"
"2021-11-18","P128","Product_16","Sports","10","316.34","3163.4"
"2021-08-04","P153","Product_17","Clothing","15","427.33","6409.95"
"2023-08-16","P182","Product_11","Sports","9","460.01","4140.09"
"2022-11-27","P189","Product_20","Beauty","19","189.4","3598.6"
"2022-08-09","P119","Product_2","Clothing","4","90.16","360.64"
"2021-08-30","P163","Product_6","Electronics","6","485.94","2915.64"
"2021-05-06","P103","Product_5","Beauty","3","268.47","805.41"
"2022-02-15","P182","Product_5","Sports","15","444.03","6660.45"
"2022-08-07","P151","Product_17","Sports","6","156.27","937.62"
"2022-05-25","P120","Product_2","Sports","13","53.45","694.85"
"2023-11-21","P127","Product_18","Clothing","15","440.42","6606.3"
"2022-05-27","P177","Product_15","Home & Kitchen","17","214.12","3640.04"
"2022-04-01","P167","Product_12","Home & Kitchen","2","225.88","451.76"
"2023-09-16","P109","Product_19","Clothing","7","491.93","3443.51"
"2022-11-06","P150","Product_14","Sports","4","210.33","841.32"
"2022-05-30","P107","Product_7","Clothing","2","291.1","582.2"
"2023-10-03","P170","Product_8","Sports","15","371.27","5569.05"
"2021-10-30","P174","Product_10","Home & Kitchen","1","120.35","120.35"
"2023-09-05","P103","Product_11","Home & Kitchen","12","142.15","1705.8"
"2021-01-28","P121","Product_10","Sports","10","372.02","3720.2"
"2023-10-02","P165","Product_5","Beauty","4","405.5","1622"
"2022-10-21","P161","Product_16","Sports","15","108.29","1624.35"
"2021-08-14","P139","Product_17","Beauty","1","161.28","161.28"
"2022-05-04","P137","Product_10","Beauty","13","14.27","185.51"
"2021-04-25","P170","Product_11","Sports","14","198.57","2779.98"
"2021-07-24","P170","Product_6","Electronics","15","451.55","6773.25"
"2021-12-26","P161","Product_4","Beauty","18","206.66","3719.88"
"2023-04-02","P115","Product_9","Clothing","7","381.92","2673.44"
"2021-07-19","P180","Product_4","Clothing","16","38.12","609.92"
"2023-01-21","P174","Product_2","Beauty","2","298.07","596.14"
"2022-04-29","P102","Product_5","Clothing","14","477.48","6684.72"
"2023-06-28","P103","Product_9","Home & Kitchen","12","492.35","5908.2"
"2021-03-13","P125","Product_19","Clothing","1","293.42","293.42"
"2022-11-23","P177","Product_18","Clothing","15","17.02","255.3"
"2022-11-17","P144","Product_5","Beauty","15","421.55","6323.25"
"2023-04-18","P107","Product_2","Sports","5","370.01","1850.05"
"2021-08-17","P123","Product_1","Beauty","6","22.09","132.54"
"2023-10-08","P197","Product_6","Beauty","11","380.76","4188.36"
"2023-02-19","P167","Product_2","Home & Kitchen","4","362.55","1450.2"
"2022-08-26","P173","Product_4","Electronics","5","57.33","286.65"
"2021-05-14","P185","Product_2","Beauty","6","272.82","1636.92"
"2023-08-05","P157","Product_15","Beauty","12","278.95","3347.4"
"2023-08-02","P176","Product_12","Electronics","14","448.48","6278.72"
"2022-01-05","P109","Product_2","Clothing","13","227.13","2952.69"
"2022-12-12","P191","Product_1","Sports","8","283.99","2271.92"
"2023-09-15","P166","Product_9","Clothing","6","279.96","1679.76"
"2022-10-10","P141","Product_9","Electronics","11","264.49","2909.39"
"2023-04-30","P140","Product_13","Clothing","4","428.05","1712.2"
"2022-05-24","P164","Product_2","Sports","3","473.85","1421.55"
"2023-05-15","P191","Product_6","Sports","2","458.31","916.62"
"2021-12-15","P184","Product_19","Home & Kitchen","12","106.26","1275.12"
"2021-03-10","P145","Product_13","Sports","17","435.32","7400.44"
"2021-02-02","P143","Product_9","Electronics","8","165.7","1325.6"
"2022-03-04","P187","Product_3","Electronics","18","16.28","293.04"
"2023-08-09","P134","Product_19","Clothing","15","271.23","4068.45"
"2022-09-16","P177","Product_9","Electronics","17","56.19","955.23"
"2023-12-11","P147","Product_3","Clothing","8","254.66","2037.28"
"2021-08-13","P156","Product_15","Electronics","19","372.49","7077.31"
"2021-12-07","P171","Product_6","Clothing","5","424.43","2122.15"
"2021-12-23","P126","Product_8","Home & Kitchen","4","168.18","672.72"
"2023-09-25","P186","Product_16","Sports","18","421.01","7578.18"
"2023-08-21","P155","Product_9","Electronics","17","37.99","645.83"
"2022-10-07","P104","Product_16","Home & Kitchen","10","311.65","3116.5"
"2023-07-14","P142","Product_15","Electronics","10","181.29","1812.9"
"2023-02-21","P146","Product_4","Sports","3","278.89","836.67"
"2021-09-30","P184","Product_13","Clothing","7","104.05","728.35"
"2021-08-15","P153","Product_6","Clothing","13","123.31","1603.03"
"2023-11-02","P112","Product_11","Home & Kitchen","17","419.83","7137.11"
"2021-03-20","P183","Product_19","Electronics","18","400.82","7214.76"
"2022-01-10","P182","Product_13","Electronics","9","428.62","3857.58"
"2021-06-01","P199","Product_7","Clothing","15","244.41","3666.15"
"2023-06-30","P190","Product_12","Home & Kitchen","5","334.44","1672.2"
"2021-01-07","P198","Product_12","Beauty","10","234.51","2345.1"
"2022-01-06","P192","Product_2","Home & Kitchen","7","132.07","924.49"
"2023-06-28","P125","Product_16","Sports","9","13.04","117.36"
"2021-06-28","P116","Product_7","Beauty","18","460.71","8292.78"
"2021-04-09","P182","Product_17","Electronics","10","351.58","3515.8"
"2023-10-06","P161","Product_9","Home & Kitchen","2","393.1","786.2"
"2021-03-06","P170","Product_2","Home & Kitchen","5","46.32","231.6"
"2021-10-26","P193","Product_4","Electronics","1","442.63","442.63"
"2022-01-20","P157","Product_2","Clothing","10","81.9","819"
"2021-08-28","P138","Product_9","Beauty","15","423.09","6346.35"
"2021-12-04","P198","Product_3","Home & Kitchen","3","384.71","1154.13"
"2022-06-07","P171","Product_10","Clothing","6","372.02","2232.12"
"2022-09-25","P145","Product_17","Electronics","8","346.73","2773.84"
"2023-03-31","P169","Product_14","Electronics","19","109.23","2075.37"
"2022-09-27","P122","Product_13","Beauty","19","332.32","6314.08"
"2021-05-08","P104","Product_4","Home & Kitchen","16","63.21","1011.36"
"2022-07-28","P129","Product_18","Home & Kitchen","7","431.21","3018.47"
"2023-07-05","P190","Product_17","Clothing","17","108.18","1839.06"
"2021-05-17","P197","Product_1","Clothing","19","225.41","4282.79"
"2022-05-05","P136","Product_1","Beauty","4","453.96","1815.84"
"2023-09-28","P191","Product_20","Home & Kitchen","18","399.76","7195.68"
"2022-08-27","P143","Product_16","Sports","6","28.68","172.08"
"2021-07-10","P110","Product_1","Sports","6","249.37","1496.22"
"2023-03-05","P158","Product_13","Home & Kitchen","3","267.32","801.96"
"2022-05-22","P117","Product_18","Clothing","2","419.29","838.58"
"2021-03-22","P154","Product_6","Home & Kitchen","11","302.51","3327.61"
"2021-04-27","P198","Product_20","Beauty","3","42.3","126.9"
"2021-03-17","P164","Product_7","Clothing","11","215.67","2372.37"
"2022-04-02","P111","Product_2","Beauty","3","333.5","1000.5"
"2022-04-08","P124","Product_3","Beauty","2","494.14","988.28"
"2021-02-26","P108","Product_20","Clothing","1","198.2","198.2"
"2021-09-21","P165","Product_16","Beauty","12","492.45","5909.4"
"2021-06-17","P122","Product_8","Beauty","12","278.94","3347.28"
"2022-08-03","P109","Product_13","Beauty","8","237.24","1897.92"
"2022-07-02","P134","Product_12","Clothing","4","213.56","854.24"
"2022-03-19","P150","Product_9","Home & Kitchen","18","293.88","5289.84"
"2021-09-24","P198","Product_10","Beauty","9","219.98","1979.82"
"2022-12-07","P193","Product_17","Clothing","9","197.9","1781.1"
"2023-10-18","P126","Product_2","Electronics","6","489.3","2935.8"
"2022-10-24","P164","Product_15","Clothing","1","252.31","252.31"
"2021-10-22","P167","Product_6","Sports","2","392.29","784.58"
"2023-10-08","P110","Product_12","Home & Kitchen","10","258.09","2580.9"
"2022-01-14","P141","Product_3","Home & Kitchen","5","123.65","618.25"
"2021-05-26","P115","Product_7","Beauty","15","474.7","7120.5"
"2021-07-10","P185","Product_20","Beauty","18","441.84","7953.12"
"2022-10-07","P101","Product_17","Sports","18","79.55","1431.9"
"2021-09-05","P174","Product_6","Electronics","5","443.64","2218.2"
"2023-02-13","P199","Product_12","Electronics","1","106.54","106.54"
"2023-07-06","P120","Product_4","Beauty","14","288.62","4040.68"
"2023-03-14","P119","Product_16","Electronics","8","466.2","3729.6"
"2022-12-06","P101","Product_16","Sports","7","286.6","2006.2"
"2023-04-18","P116","Product_4","Sports","14","113.7","1591.8"
"2023-12-15","P119","Product_17","Beauty","4","139.83","559.32"
"2023-03-27","P123","Product_3","Home & Kitchen","5","342.5","1712.5"
"2021-10-05","P137","Product_12","Clothing","2","376.05","752.1"
"2021-01-01","P123","Product_9","Home & Kitchen","13","299.96","3899.48"
"2021-05-26","P127","Product_4","Home & Kitchen","9","147.9","1331.1"
"2021-01-28","P173","Product_6","Home & Kitchen","2","101.52","203.04"
"2023-01-18","P177","Product_6","Sports","2","330.78","661.56"
"2021-08-27","P196","Product_10","Clothing","4","122.37","489.48"
"2021-11-18","P105","Product_8","Electronics","11","89.76","987.36"
"2022-05-25","P176","Product_17","Home & Kitchen","9","74.26","668.34"
"2023-06-06","P122","Product_20","Home & Kitchen","13","372.03","4836.39"
"2021-03-21","P141","Product_2","Clothing","14","358.84","5023.76"
"2021-05-14","P141","Product_13","Beauty","13","464.46","6037.98"
"2023-02-23","P152","Product_18","Beauty","3","138.24","414.72"
"2023-03-23","P165","Product_4","Clothing","17","298.83","5080.11"
"2022-02-01","P175","Product_12","Sports","6","460.61","2763.66"
"2021-07-19","P188","Product_5","Beauty","16","119.52","1912.32"
"2022-02-08","P193","Product_6","Home & Kitchen","2","232.44","464.88"
"2022-05-30","P197","Product_12","Clothing","12","483.25","5799"
"2022-10-24","P166","Product_19","Sports","7","477.89","3345.23"
"2021-07-04","P122","Product_17","Home & Kitchen","7","260.68","1824.76"
"2022-09-02","P196","Product_12","Sports","18","229.85","4137.3"
"2023-12-16","P182","Product_14","Clothing","12","472.97","5675.64"
"2021-01-07","P191","Product_12","Home & Kitchen","13","303.73","3948.49"
"2022-03-19","P172","Product_1","Clothing","5","131","655"
"2023-05-09","P140","Product_6","Beauty","9","263.49","2371.41"
"2023-12-05","P166","Product_15","Clothing","16","290.55","4648.8"
"2022-04-11","P137","Product_7","Home & Kitchen","6","280.62","1683.72"
"2022-10-08","P118","Product_2","Sports","16","208.78","3340.48"
"2023-08-03","P150","Product_10","Sports","3","81.75","245.25"
"2022-05-09","P185","Product_6","Clothing","13","435.35","5659.55"
"2023-02-08","P158","Product_6","Electronics","14","65.04","910.56"
"2023-12-31","P115","Product_5","Sports","2","78.34","156.68"
"2022-04-23","P122","Product_1","Sports","7","83.13","581.91"
"2021-03-25","P133","Product_8","Home & Kitchen","17","29.31","498.27"
"2021-01-27","P198","Product_7","Home & Kitchen","5","430.29","2151.45"
"2023-02-06","P197","Product_18","Electronics","16","446.94","7151.04"
"2021-07-18","P120","Product_3","Beauty","6","70.06","420.36"
"2021-07-09","P195","Product_3","Home & Kitchen","7","236.17","1653.19"
"2023-10-24","P181","Product_15","Beauty","11","202.66","2229.26"
"2021-02-20","P147","Product_16","Home & Kitchen","10","71.82","718.2"
"2021-11-23","P156","Product_17","Clothing","10","433.55","4335.5"
"2022-01-24","P139","Product_4","Electronics","11","433.39","4767.29"
"2021-12-19","P130","Product_19","Clothing","10","373","3730"
"2021-07-05","P105","Product_3","Beauty","14","91.62","1282.68"
"2023-09-03","P157","Product_19","Home & Kitchen","10","139.18","1391.8"
"2023-03-18","P149","Product_13","Home & Kitchen","2","104.23","208.46"
"2021-12-13","P193","Product_14","Clothing","1","417.91","417.91"
"2021-10-24","P180","Product_19","Electronics","3","239.13","717.39"
"2023-02-23","P101","Product_6","Beauty","5","83.72","418.6"
"2022-04-04","P139","Product_5","Beauty","9","14.95","134.55"
"2022-11-04","P124","Product_7","Sports","1","146.47","146.47"
"2022-04-03","P164","Product_19","Clothing","18","487.32","8771.76"
"2022-12-20","P182","Product_13","Sports","1","25.53","25.53"
"2023-01-13","P111","Product_18","Home & Kitchen","18","456.61","8218.98"
"2023-08-21","P176","Product_7","Sports","8","38.39","307.12"
"2023-06-09","P131","Product_1","Beauty","8","339.17","2713.36"
"2022-10-12","P144","Product_20","Home & Kitchen","17","181.35","3082.95"
"2021-11-29","P129","Product_19","Sports","11","233.19","2565.09"
"2021-11-13","P123","Product_15","Clothing","3","118.36","355.08"
"2023-11-20","P133","Product_15","Home & Kitchen","19","175.88","3341.72"
"2021-01-07","P111","Product_13","Electronics","10","160.97","1609.7"
"2021-12-02","P143","Product_12","Clothing","19","357.36","6789.84"
"2022-07-23","P121","Product_20","Electronics","13","436.91","5679.83"
"2021-09-15","P174","Product_13","Home & Kitchen","16","210.57","3369.12"
"2022-04-23","P182","Product_3","Clothing","11","409.95","4509.45"
"2021-12-04","P175","Product_7","Beauty","7","15.66","109.62"
"2021-02-21","P110","Product_18","Sports","12","395.97","4751.64"
"2023-05-16","P112","Product_2","Sports","19","267.72","5086.68"
"2022-11-07","P109","Product_11","Beauty","6","418.53","2511.18"
"2022-09-27","P191","Product_3","Clothing","12","119.78","1437.36"
"2023-04-21","P182","Product_4","Electronics","18","194.6","3502.8"
"2022-06-12","P171","Product_11","Sports","9","351.88","3166.92"
"2021-11-28","P108","Product_12","Clothing","18","425.73","7663.14"
"2021-07-20","P173","Product_9","Clothing","3","244.38","733.14"
"2022-04-01","P127","Product_6","Electronics","16","424.72","6795.52"
"2021-05-16","P151","Product_3","Sports","17","278.68","4737.56"
"2021-07-21","P131","Product_12","Beauty","17","495.77","8428.09"
"2021-04-02","P170","Product_2","Clothing","10","453.31","4533.1"
"2022-05-30","P146","Product_20","Sports","1","198.96","198.96"
"2021-03-20","P185","Product_19","Home & Kitchen","13","478.19","6216.47"
"2021-07-21","P113","Product_14","Home & Kitchen","18","385.02","6930.36"
"2023-10-13","P110","Product_8","Beauty","16","267.5","4280"
"2021-04-14","P178","Product_14","Clothing","7","495.61","3469.27"
"2023-04-05","P165","Product_6","Beauty","13","350.54","4557.02"
"2021-06-20","P193","Product_12","Beauty","18","105.36","1896.48"
"2021-06-22","P142","Product_9","Clothing","5","65.88","329.4"
"2021-03-14","P169","Product_18","Home & Kitchen","15","138.44","2076.6"
"2021-07-04","P142","Product_19","Beauty","5","370.4","1852"
"2021-08-17","P176","Product_19","Sports","18","279.72","5034.96"
"2022-08-09","P154","Product_20","Electronics","17","204.6","3478.2"
"2023-08-13","P175","Product_19","Clothing","16","381.63","6106.08"
"2022-04-19","P149","Product_6","Beauty","18","21.66","389.88"
"2021-02-17","P129","Product_17","Home & Kitchen","1","408.65","408.65"
"2022-11-17","P159","Product_6","Sports","16","376.65","6026.4"
"2021-06-09","P105","Product_8","Sports","3","98.3","294.9"
"2021-10-24","P108","Product_1","Sports","8","200.62","1604.96"
"2023-08-02","P194","Product_8","Home & Kitchen","14","28.42","397.88"
"2023-08-04","P109","Product_8","Sports","3","15.78","47.34"
"2023-03-02","P103","Product_18","Sports","14","498.17","6974.38"
"2023-05-24","P156","Product_7","Beauty","19","249.22","4735.18"
"2021-01-20","P176","Product_15","Sports","4","192.29","769.16"
"2021-12-29","P184","Product_5","Beauty","2","106.12","212.24"
"2021-09-14","P144","Product_12","Sports","4","405.52","1622.08"
"2021-01-13","P187","Product_13","Sports","5","355.82","1779.1"
"2023-06-09","P115","Product_14","Sports","12","10.76","129.12"
"2022-11-11","P185","Product_1","Home & Kitchen","19","387.9","7370.1"
"2022-02-15","P136","Product_19","Sports","6","64.63","387.78"
"2022-03-28","P114","Product_4","Sports","15","474.83","7122.45"
"2023-07-14","P186","Product_18","Sports","16","173.04","2768.64"
"2023-07-26","P109","Product_3","Clothing","13","231.04","3003.52"
"2021-10-09","P118","Product_17","Electronics","7","12.44","87.08"
"2023-03-05","P184","Product_9","Home & Kitchen","11","413.95","4553.45"
"2023-07-19","P124","Product_9","Beauty","18","161","2898"
"2022-09-04","P128","Product_1","Home & Kitchen","1","282.66","282.66"
"2022-05-05","P168","Product_5","Clothing","12","464.03","5568.36"
"2021-06-13","P105","Product_15","Clothing","7","86.55","605.85"
"2021-09-17","P182","Product_10","Sports","15","434.99","6524.85"
"2021-07-05","P199","Product_15","Electronics","17","255.12","4337.04"
"2023-05-06","P162","Product_1","Beauty","6","462.98","2777.88"
"2021-08-14","P197","Product_4","Beauty","14","412.95","5781.3"
"2023-01-07","P115","Product_5","Beauty","3","227.06","681.18"
"2021-08-31","P125","Product_3","Clothing","10","53.47","534.7"
"2021-01-16","P125","Product_19","Electronics","16","24.8","396.8"
"2023-07-25","P158","Product_7","Home & Kitchen","3","438.37","1315.11"
"2021-02-22","P131","Product_3","Clothing","6","242.4","1454.4"
"2022-04-07","P173","Product_2","Sports","11","335.21","3687.31"
"2021-12-04","P118","Product_2","Clothing","14","442.01","6188.14"
"2021-07-04","P195","Product_4","Beauty","11","159.28","1752.08"
"2022-02-08","P127","Product_2","Clothing","14","448.92","6284.88"
"2022-02-05","P190","Product_8","Home & Kitchen","13","23.49","305.37"
"2022-11-30","P131","Product_2","Beauty","5","147.16","735.8"
"2023-01-24","P124","Product_15","Home & Kitchen","2","407.77","815.54"
"2021-12-12","P186","Product_3","Electronics","5","428.08","2140.4"
"2022-02-24","P122","Product_15","Home & Kitchen","5","472.97","2364.85"
"2023-11-21","P126","Product_9","Clothing","7","158.48","1109.36"
"2023-07-29","P110","Product_4","Beauty","11","392.32","4315.52"
"2023-05-14","P130","Product_9","Clothing","11","492.71","5419.81"
"2022-11-10","P120","Product_6","Beauty","4","268.23","1072.92"
"2022-12-10","P159","Product_5","Electronics","3","133.77","401.31"
"2022-04-15","P114","Product_12","Beauty","13","29.09","378.17"
"2022-11-21","P185","Product_13","Sports","7","382.23","2675.61"
"2021-12-07","P194","Product_2","Sports","13","78.03","1014.39"
"2023-07-14","P168","Product_1","Clothing","11","199.6","2195.6"
"2023-04-24","P139","Product_12","Home & Kitchen","3","161.55","484.65"
"2022-10-14","P158","Product_7","Beauty","11","214.26","2356.86"
"2021-06-14","P145","Product_18","Electronics","18","453.94","8170.92"
"2022-10-12","P118","Product_16","Electronics","12","218.71","2624.52"
"2022-09-02","P123","Product_17","Clothing","9","457.24","4115.16"
"2021-11-08","P121","Product_15","Sports","5","404.65","2023.25"
"2021-07-09","P132","Product_9","Clothing","3","151.31","453.93"
"2022-07-20","P133","Product_7","Sports","18","165.86","2985.48"
"2023-09-08","P182","Product_4","Clothing","5","191.22","956.1"
"2023-10-09","P179","Product_5","Electronics","9","306.77","2760.93"
"2023-10-11","P137","Product_3","Beauty","8","340.29","2722.32"
"2023-05-25","P169","Product_10","Beauty","3","486.39","1459.17"
"2022-01-12","P138","Product_10","Electronics","3","463.99","1391.97"
"2023-10-21","P129","Product_17","Home & Kitchen","2","309.82","619.64"
"2021-01-31","P118","Product_14","Clothing","12","32.66","391.92"
"2023-02-17","P123","Product_15","Home & Kitchen","13","277.2","3603.6"
"2023-11-21","P102","Product_19","Home & Kitchen","3","207.78","623.34"
"2021-04-17","P107","Product_16","Clothing","15","276.94","4154.1"
"2021-02-02","P157","Product_7","Home & Kitchen","18","29.69","534.42"
"2022-09-25","P121","Product_10","Electronics","11","497.92","5477.12"
"2022-07-09","P163","Product_13","Home & Kitchen","13","37.91","492.83"
"2021-11-09","P184","Product_17","Beauty","15","143.61","2154.15"
"2021-11-15","P183","Product_20","Beauty","8","45.34","362.72"
"2022-05-27","P182","Product_12","Beauty","17","278.33","4731.61"
"2022-11-08","P116","Product_18","Home & Kitchen","15","182.39","2735.85"
"2021-06-19","P115","Product_17","Home & Kitchen","4","193.9","775.6"
"2021-03-13","P142","Product_4","Clothing","15","396.69","5950.35"
"2023-02-03","P147","Product_8","Clothing","11","452.97","4982.67"
"2022-11-04","P155","Product_15","Clothing","18","91.19","1641.42"
"2022-04-21","P124","Product_14","Sports","5","146.7","733.5"
"2022-03-01","P110","Product_14","Home & Kitchen","6","241.64","1449.84"
"2022-08-28","P134","Product_17","Sports","9","65.31","587.79"
"2023-08-03","P124","Product_20","Sports","18","199.4","3589.2"
"2022-03-09","P120","Product_10","Home & Kitchen","13","158.02","2054.26"
"2022-08-18","P170","Product_9","Home & Kitchen","17","461.77","7850.09"
"2023-06-20","P163","Product_17","Clothing","8","107.28","858.24"
"2021-08-28","P109","Product_9","Home & Kitchen","3","363.39","1090.17"
"2023-09-04","P159","Product_8","Beauty","1","115.79","115.79"
"2021-07-14","P173","Product_1","Sports","4","316.57","1266.28"
"2021-01-26","P159","Product_10","Beauty","19","295.18","5608.42"
"2021-04-17","P187","Product_7","Beauty","16","234.77","3756.32"
"2021-09-26","P137","Product_11","Home & Kitchen","18","410.28","7385.04"
"2021-03-07","P104","Product_11","Beauty","3","119.13","357.39"
"2022-05-09","P150","Product_16","Home & Kitchen","10","243.87","2438.7"
"2023-08-03","P145","Product_9","Clothing","11","491.38","5405.18"
"2022-07-20","P103","Product_7","Home & Kitchen","7","99.8","698.6"
"2023-04-04","P135","Product_19","Electronics","18","277.26","4990.68"
"2022-12-28","P128","Product_8","Clothing","14","153.62","2150.68"
"2022-11-09","P125","Product_6","Clothing","8","70.66","565.28"
"2021-11-11","P193","Product_14","Sports","10","427.28","4272.8"
"2022-09-16","P186","Product_18","Sports","16","293.06","4688.96"
"2021-04-05","P110","Product_10","Sports","19","293.63","5578.97"
"2022-07-09","P130","Product_2","Home & Kitchen","8","277.21","2217.68"
"2023-11-21","P119","Product_3","Home & Kitchen","15","100.39","1505.85"
"2023-02-22","P149","Product_17","Beauty","5","288.63","1443.15"
"2022-08-20","P183","Product_1","Beauty","18","54.78","986.04"
"2023-10-19","P157","Product_8","Sports","10","344.49","3444.9"
"2023-10-18","P115","Product_12","Clothing","3","35.21","105.63"
"2022-12-13","P109","Product_14","Sports","14","102.68","1437.52"
"2023-06-02","P176","Product_7","Clothing","1","154.17","154.17"
"2023-07-22","P148","Product_3","Clothing","16","146.68","2346.88"
"2022-09-18","P138","Product_13","Clothing","19","407.93","7750.67"
"2023-06-05","P175","Product_6","Sports","6","151","906"
"2022-01-29","P170","Product_19","Electronics","13","46.24","601.12"
"2023-07-24","P133","Product_5","Electronics","11","43.31","476.41"
"2023-07-04","P181","Product_17","Home & Kitchen","6","83.21","499.26"
"2021-06-21","P175","Product_7","Home & Kitchen","6","203.15","1218.9"
"2023-09-16","P193","Product_9","Sports","17","106.44","1809.48"
"2021-09-28","P182","Product_17","Clothing","8","125.16","1001.28"
"2022-03-22","P178","Product_14","Home & Kitchen","3","100.15","300.45"
"2021-09-24","P169","Product_16","Home & Kitchen","8","156.38","1251.04"
"2023-09-16","P163","Product_14","Beauty","12","257.38","3088.56"
"2023-10-19","P155","Product_7","Home & Kitchen","19","485.96","9233.24"
"2023-05-09","P193","Product_3","Electronics","18","398.08","7165.44"
"2023-06-23","P162","Product_2","Clothing","1","94.54","94.54"
"2023-04-18","P193","Product_18","Electronics","15","403.4","6051"
"2022-09-21","P173","Product_11","Clothing","5","357.95","1789.75"
"2022-02-04","P196","Product_19","Electronics","17","453.84","7715.28"
"2021-08-05","P196","Product_11","Beauty","11","223.01","2453.11"
"2023-10-14","P183","Product_1","Sports","2","434.88","869.76"
"2023-06-13","P122","Product_16","Home & Kitchen","15","352.06","5280.9"
"2021-05-06","P190","Product_13","Sports","3","143.82","431.46"
"2022-04-29","P129","Product_20","Clothing","18","200.99","3617.82"
"2022-11-07","P160","Product_10","Clothing","8","420.85","3366.8"
"2022-04-17","P107","Product_20","Sports","12","405.78","4869.36"
"2022-11-06","P112","Product_8","Electronics","1","130.3","130.3"
"2023-08-17","P188","Product_16","Beauty","18","419.77","7555.86"
"2021-01-05","P176","Product_20","Electronics","9","473.42","4260.78"
"2023-02-13","P140","Product_20","Electronics","2","440.11","880.22"
"2021-11-14","P192","Product_6","Beauty","6","196.83","1180.98"
"2023-03-25","P121","Product_8","Beauty","12","275.17","3302.04"
"2022-03-18","P115","Product_20","Beauty","16","424.52","6792.32"
"2021-11-12","P155","Product_20","Electronics","10","361.04","3610.4"
"2021-01-21","P109","Product_12","Electronics","9","357.46","3217.14"
"2023-08-01","P161","Product_18","Electronics","13","149.77","1947.01"
"2023-11-16","P119","Product_6","Electronics","19","309.29","5876.51"
"2023-03-12","P150","Product_3","Sports","4","36.69","146.76"
"2022-04-23","P122","Product_11","Home & Kitchen","15","155.6","2334"
